Unnamed: 0,Z,Age,Unnamed: 3,Unnamed: 4,Mass,LogL,LogT,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.0,0.019,159000000.0,8.2,4.0,3.9943,2.6104,4.0793,3.6924,-1.756,-1.578,-1.22,-1.103,-1.063,-1.01,-0.883,-0.849,-0.813,-0.11399
1.0,0.019,159000000.0,8.2,4.07,4.0609,2.6539,4.0726,3.6291,-1.865,-1.705,-1.36,-1.249,-1.212,-1.161,-1.04,-1.008,-0.974,-0.11146
1.0,0.019,159000000.0,8.2,4.14,4.1293,2.7,4.0626,3.5502,-1.98,-1.848,-1.53,-1.42,-1.388,-1.338,-1.227,-1.196,-1.167,-0.10895
1.0,0.019,159000000.0,8.2,4.17,4.1595,2.7213,4.0575,3.5119,-2.033,-1.914,-1.61,-1.5,-1.469,-1.421,-1.315,-1.286,-1.256,-0.10788
1.0,0.019,159000000.0,8.2,1.95,1.9497,1.2027,3.9489,4.2668,1.763,1.931,1.891,1.817,1.791,1.768,1.747,1.732,1.727,-0.30069
1.0,0.019,159000000.0,8.2,4.19,4.1873,2.7428,4.0536,3.4776,-2.087,-1.977,-1.678,-1.572,-1.542,-1.497,-1.394,-1.368,-1.338,-0.1069
1.0,0.019,159000000.0,8.2,1.9,1.8997,1.1573,3.9406,4.2676,1.877,2.054,2.004,1.91,1.873,1.84,1.808,1.786,1.78,-0.31142
1.0,0.019,159000000.0,8.2,1.7,1.6998,0.9534,3.9027,4.2716,2.386,2.595,2.555,2.359,2.257,2.166,2.07,2.009,1.998,-0.36188
1.0,0.019,159000000.0,8.2,0.15,0.15,-2.511,3.5183,5.1443,11.047,15.683,14.5,12.9,11.814,10.556,9.187,8.487,8.226,-9.59275
1.0,0.019,159000000.0,8.2,4.28,4.2633,2.8166,3.6502,1.7982,-2.271,0.665,-0.509,-1.73,-2.362,-2.92,-3.739,-4.378,-4.443,-0.1041
1.0,0.019,159000000.0,8.2,0.25,0.25,-2.0496,3.5514,5.0372,9.894,14.013,12.8,11.4,10.371,9.3,8.191,7.436,7.235,-4.81335
1.0,0.019,159000000.0,8.2,0.3,0.3,-1.9009,3.5605,5.004,9.522,13.478,12.3,10.9,9.89,8.884,7.867,7.08,6.868,-3.76316
1.0,0.019,159000000.0,8.2,0.35,0.35,-1.7723,3.5691,4.9768,9.201,13.024,11.822,10.4,9.468,8.517,7.581,6.761,6.537,-3.05615
1.0,0.019,159000000.0,8.2,0.4,0.4,-1.632,3.5769,4.9256,8.85,12.558,11.366,9.97,9.053,8.152,7.254,6.429,6.206,-2.55203
1.0,0.019,159000000.0,8.2,0.45,0.45,-1.5092,3.5859,4.8901,8.543,12.123,10.987,9.61,8.726,7.883,6.961,6.181,5.979,-2.17685
1.0,0.019,159000000.0,8.2,0.5,0.5,-1.3897,3.5962,4.8575,8.244,11.683,10.608,9.26,8.406,7.629,6.677,5.95,5.768,-1.88824
1.0,0.019,159000000.0,8.2,0.6,0.6,-1.1366,3.62,4.7787,7.612,10.72,9.716,8.46,7.662,6.995,6.094,5.38,5.259,-1.47626
1.0,0.019,159000000.0,8.2,0.7,0.7,-0.8777,3.6478,4.6982,6.964,9.611,8.723,7.59,6.883,6.308,5.513,4.839,4.763,-1.1989
1.0,0.019,159000000.0,8.2,0.8,0.8,-0.6135,3.6815,4.6267,6.304,8.356,7.678,6.69,6.11,5.611,4.94,4.376,4.313,-1.00114
1.0,0.019,159000000.0,8.2,0.9,0.9,-0.3684,3.7186,4.581,5.691,7.166,6.731,5.889,5.414,5.001,4.456,4.012,3.961,-0.85396
1.0,0.019,159000000.0,8.2,1.0,1.0,-0.1441,3.7492,4.5249,5.13,6.183,5.958,5.237,4.836,4.47,4.018,3.66,3.62,-0.74074
1.0,0.019,159000000.0,8.2,1.1,1.1,0.0632,3.774,4.4582,4.612,5.377,5.292,4.669,4.313,3.986,3.613,3.306,3.274,-0.65131
1.0,0.019,159000000.0,8.2,1.2,1.2,0.259,3.7959,4.3878,4.122,4.673,4.68,4.144,3.827,3.534,3.223,2.965,2.925,-0.57912
1.0,0.019,159000000.0,8.2,1.3,1.2999,0.4272,3.8156,4.3331,3.702,4.126,4.174,3.709,3.427,3.167,2.898,2.684,2.652,-0.51981
1.0,0.019,159000000.0,8.2,1.4,1.3999,0.5803,3.8344,4.2875,3.319,3.643,3.711,3.313,3.068,2.836,2.618,2.432,2.407,-0.47032
1.0,0.019,159000000.0,8.2,1.5,1.4999,0.7118,3.8555,4.2701,2.99,3.242,3.308,2.974,2.77,2.575,2.397,2.253,2.228,-0.42849
1.0,0.019,159000000.0,8.2,1.6,1.5998,0.8388,3.8798,4.2685,2.673,2.888,2.908,2.646,2.494,2.349,2.221,2.116,2.097,-0.39274
1.0,0.019,159000000.0,8.2,1.8,1.7998,1.0585,3.9227,4.2714,2.124,2.314,2.257,2.119,2.054,1.998,1.938,1.9,1.888,-0.335
1.0,0.019,159000000.0,8.2,4.21,4.2044,2.7583,4.053,3.4613,-2.126,-2.018,-1.72,-1.61,-1.585,-1.54,-1.438,-1.411,-1.382,-0.10631
1.0,0.019,159000000.0,8.2,0.2,0.2,-2.237,3.5399,5.0817,10.362,14.68,13.5,12.0,10.961,9.815,8.6,7.875,7.671,-6.50543
1.0,0.019,159000000.0,8.2,4.23,4.2264,2.7913,4.0639,3.4743,-2.208,-2.081,-1.75,-1.64,-1.609,-1.56,-1.447,-1.417,-1.385,-0.10555
1.0,0.019,159000000.0,8.2,4.25,4.2421,2.6404,3.7158,2.2344,-1.831,-0.213,-0.751,-1.64,-2.113,-2.539,-3.087,-3.509,-3.564,-0.10502
1.0,0.019,159000000.0,8.2,4.25,4.2424,2.5817,3.6954,2.2115,-1.684,0.295,-0.416,-1.41,-1.929,-2.387,-3.02,-3.503,-3.559,-0.105
1.0,0.019,159000000.0,8.2,4.25,4.2426,2.5671,3.6863,2.1898,-1.648,0.507,-0.287,-1.33,-1.866,-2.344,-3.01,-3.527,-3.584,-0.105
1.0,0.019,159000000.0,8.2,4.25,4.243,2.6245,3.6704,2.0689,-1.791,0.688,-0.261,-1.38,-1.957,-2.47,-3.199,-3.772,-3.833,-0.10499
1.0,0.019,159000000.0,8.2,4.25,4.2433,2.7196,3.6585,1.9261,-2.029,0.709,-0.366,-1.55,-2.151,-2.689,-3.473,-4.084,-4.145,-0.10497
1.0,0.019,159000000.0,8.2,4.25,4.2437,2.7849,3.6524,1.8363,-2.192,0.688,-0.458,-1.67,-2.293,-2.845,-3.656,-4.286,-4.35,-0.10496
1.0,0.019,159000000.0,8.2,4.25,4.2441,2.8456,3.6463,1.7514,-2.344,0.691,-0.529,-1.78,-2.417,-2.986,-3.82,-4.475,-4.542,-0.10494
1.0,0.019,159000000.0,8.2,4.25,4.2447,2.9101,3.6411,1.666,-2.505,0.669,-0.618,-1.89,-2.553,-3.137,-3.992,-4.668,-4.737,-0.10492
1.0,0.019,159000000.0,8.2,4.25,4.2452,2.968,3.6362,1.5886,-2.65,0.656,-0.696,-2.0,-2.673,-3.271,-4.146,-4.841,-4.912,-0.1049
1.0,0.019,159000000.0,8.2,4.25,4.2456,3.025,3.6315,1.5131,-2.792,0.641,-0.773,-2.1,-2.792,-3.402,-4.296,-5.011,-5.082,-0.10489
1.0,0.019,159000000.0,8.2,4.26,4.2461,3.085,3.6269,1.4345,-2.942,0.63,-0.852,-2.21,-2.917,-3.539,-4.456,-5.19,-5.264,-0.10487
1.0,0.019,159000000.0,8.2,4.26,4.2465,3.1427,3.6224,1.3591,-3.087,0.617,-0.922,-2.31,-3.035,-3.67,-4.611,-5.364,-5.442,-0.10485
1.0,0.019,159000000.0,8.2,4.26,4.2468,3.1937,3.6185,1.2923,-3.214,0.603,-0.984,-2.4,-3.137,-3.785,-4.747,-5.518,-5.599,-0.10483
1.0,0.019,159000000.0,8.2,4.26,4.2476,3.2249,3.6154,1.249,-3.292,0.607,-1.01,-2.45,-3.195,-3.854,-4.831,-5.616,-5.699,-0.10479
1.0,0.019,159000000.0,8.2,4.26,4.2509,3.1707,3.6207,1.3243,-3.157,0.601,-0.962,-2.36,-3.094,-3.735,-4.685,-5.447,-5.526,-0.10461
1.0,0.019,159000000.0,8.2,4.27,4.253,3.1151,3.6255,1.3995,-3.018,0.6,-0.903,-2.27,-2.984,-3.611,-4.536,-5.275,-5.35,-0.1045
1.0,0.019,159000000.0,8.2,4.27,4.2549,3.0549,3.6305,1.48,-2.867,0.602,-0.832,-2.17,-2.861,-3.474,-4.373,-5.092,-5.163,-0.10442
1.0,0.019,159000000.0,8.2,4.27,4.2584,2.9376,3.6403,1.637,-2.574,0.624,-0.676,-1.96,-2.618,-3.204,-4.062,-4.741,-4.81,-0.10428
1.0,0.019,159000000.0,8.2,4.23,4.2173,2.7739,4.0559,3.4587,-2.165,-2.053,-1.75,-1.64,-1.609,-1.562,-1.458,-1.43,-1.4,-0.10586
1.0,0.019,159000000.0,8.2,4.25,4.2417,2.6998,3.7436,2.286,-1.98,-0.786,-1.13,-1.88,-2.295,-2.669,-3.123,-3.466,-3.524,-0.10503
1.0,0.019,159000000.0,8.2,4.25,4.2415,2.7237,3.7623,2.3368,-2.039,-1.074,-1.32,-1.99,-2.361,-2.707,-3.101,-3.404,-3.453,-0.10504
1.0,0.019,159000000.0,8.2,4.27,4.2567,2.9927,3.6357,1.5633,-2.712,0.612,-0.749,-2.06,-2.733,-3.331,-4.208,-4.906,-4.976,-0.10434
1.0,0.019,159000000.0,8.2,4.25,4.2411,2.7616,3.8033,2.4631,-2.134,-1.553,-1.68,-2.15,-2.439,-2.71,-2.995,-3.211,-3.256,-0.10505
1.0,0.019,159000000.0,8.2,4.24,4.2343,2.8456,4.0987,3.56,-2.344,-2.134,-1.71,-1.59,-1.552,-1.491,-1.349,-1.309,-1.27,-0.10528
1.0,0.019,159000000.0,8.2,4.24,4.2326,2.8193,4.0826,3.5219,-2.278,-2.107,-1.73,-1.61,-1.569,-1.517,-1.385,-1.353,-1.313,-0.10534
1.0,0.019,159000000.0,8.2,4.24,4.2353,2.8779,4.1152,3.5937,-2.425,-2.17,-1.71,-1.58,-1.534,-1.466,-1.305,-1.263,-1.223,-0.10525
1.0,0.019,159000000.0,8.2,4.24,4.2354,2.8677,4.1134,3.5969,-2.399,-2.149,-1.69,-1.56,-1.519,-1.452,-1.292,-1.25,-1.211,-0.10525
1.0,0.019,159000000.0,8.2,4.24,4.2356,2.8239,4.0984,3.5805,-2.29,-2.079,-1.66,-1.54,-1.5,-1.438,-1.297,-1.256,-1.218,-0.10524
1.0,0.019,159000000.0,8.2,4.24,4.2359,2.8191,4.0798,3.5112,-2.278,-2.113,-1.74,-1.62,-1.582,-1.532,-1.402,-1.371,-1.332,-0.10523
1.0,0.019,159000000.0,8.2,4.25,4.2413,2.744,3.7828,2.3986,-2.09,-1.348,-1.51,-2.08,-2.408,-2.718,-3.055,-3.313,-3.357,-0.10504
1.0,0.019,159000000.0,8.2,4.24,4.2363,2.844,4.0606,3.4094,-2.34,-2.225,-1.9,-1.79,-1.76,-1.713,-1.603,-1.573,-1.543,-0.10521
1.0,0.019,159000000.0,8.2,4.24506,4.2367,2.8583,4.0448,3.3318,-2.376,-2.291,-2.007,-1.905,-1.878,-1.837,-1.743,-1.719,-1.692,-0.1052
1.0,0.019,159000000.0,8.2,4.25,4.2371,2.8659,4.0271,3.2535,-2.395,-2.333,-2.1,-2.01,-1.988,-1.955,-1.88,-1.862,-1.837,-0.10519
1.0,0.019,159000000.0,8.2,4.25,4.2381,2.8671,3.988,3.0961,-2.398,-2.364,-2.26,-2.19,-2.181,-2.17,-2.141,-2.134,-2.124,-0.10515
1.0,0.019,159000000.0,8.2,4.25,4.2386,2.8616,3.9653,3.0108,-2.384,-2.351,-2.31,-2.28,-2.276,-2.277,-2.278,-2.279,-2.279,-0.10513
1.0,0.019,159000000.0,8.2,4.25,4.239,2.8555,3.9485,2.95,-2.369,-2.324,-2.34,-2.33,-2.338,-2.354,-2.374,-2.388,-2.388,-0.10512
1.0,0.019,159000000.0,8.2,4.25,4.2394,2.8471,3.9298,2.8833,-2.348,-2.278,-2.35,-2.36,-2.391,-2.421,-2.477,-2.497,-2.507,-0.10511
1.0,0.019,159000000.0,8.2,4.25,4.2398,2.8359,3.9084,2.809,-2.32,-2.187,-2.32,-2.38,-2.438,-2.492,-2.582,-2.627,-2.64,-0.1051
1.0,0.019,159000000.0,8.2,4.25,4.2402,2.8211,3.8843,2.7274,-2.283,-2.069,-2.24,-2.37,-2.462,-2.56,-2.691,-2.762,-2.782,-0.10508
1.0,0.019,159000000.0,8.2,4.25,4.2406,2.8019,3.8559,2.6332,-2.235,-1.911,-2.08,-2.32,-2.474,-2.622,-2.811,-2.925,-2.95,-0.10507
1.0,0.019,159000000.0,8.2,4.25,4.2408,2.7904,3.84,2.5812,-2.206,-1.816,-1.98,-2.29,-2.476,-2.651,-2.874,-3.021,-3.045,-0.10506
1.0,0.019,159000000.0,8.2,4.25,4.2409,2.777,3.8226,2.525,-2.173,-1.7,-1.84,-2.22,-2.459,-2.68,-2.934,-3.111,-3.144,-0.10506
1.0,0.019,159000000.0,8.2,4.25,4.2376,2.8688,4.0076,3.1726,-2.402,-2.36,-2.19,-2.11,-2.093,-2.069,-2.015,-2.003,-1.987,-0.10517
1.0,0.019,178000000.0,8.25,4.3,4.2542,3.9403,3.5534,0.286,-5.081,0.053,-1.76,-3.34,-4.36,-5.552,-6.721,-7.51,-7.836,-0.10345
1.0,0.019,178000000.0,8.25,4.3,4.2556,3.8943,3.5578,0.3499,-4.966,0.065,-1.75,-3.33,-4.32,-5.452,-6.602,-7.422,-7.705,-0.10346
1.0,0.019,178000000.0,8.25,4.3,4.26,3.6532,3.5806,0.6827,-4.363,0.2,-1.62,-3.17,-4.036,-4.897,-5.97,-6.885,-6.999,-0.1035
1.0,0.019,178000000.0,8.25,4.3,4.2579,3.7956,3.567,0.4855,-4.719,0.096,-1.73,-3.3,-4.229,-5.235,-6.346,-7.233,-7.425,-0.10347
1.0,0.019,178000000.0,8.25,4.3,4.259,3.7317,3.573,0.5735,-4.559,0.113,-1.72,-3.28,-4.172,-5.096,-6.18,-7.111,-7.243,-0.10348
1.0,0.019,178000000.0,8.25,4.3,4.2527,3.9915,3.5477,0.2121,-5.209,0.056,-1.75,-3.34,-4.392,-5.661,-6.855,-7.602,-7.985,-0.10344
1.0,0.019,178000000.0,8.25,4.3,4.2568,3.8509,3.5617,0.409,-4.857,0.082,-1.74,-3.31,-4.278,-5.356,-6.489,-7.338,-7.582,-0.10346
1.0,0.019,178000000.0,8.25,4.3,4.2512,4.0382,3.5428,0.1454,-5.325,0.061,-1.73,-3.32,-4.407,-5.745,-6.98,-7.689,-8.125,-0.10344
1.0,0.019,178000000.0,8.25,4.3,4.2394,4.2036,3.5242,-0.0956,-5.739,0.193,-1.39,-2.99,-4.24,-5.857,-7.463,-8.004,-8.69,-0.10341
1.0,0.019,178000000.0,8.25,4.3,4.2471,4.1209,3.5337,0.0259,-5.532,0.121,-1.57,-3.16,-4.33,-5.805,-7.221,-7.848,-8.406,-0.10343
1.0,0.019,178000000.0,8.25,4.3,4.244,4.0256,3.5444,0.1638,-5.294,0.047,-1.75,-3.34,-4.421,-5.735,-6.944,-7.666,-8.083,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.2437,4.0236,3.5444,0.1658,-5.289,0.052,-1.75,-3.34,-4.416,-5.73,-6.938,-7.661,-8.077,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.2434,4.0668,3.5398,0.1043,-5.397,0.075,-1.68,-3.27,-4.387,-5.769,-7.063,-7.745,-8.221,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.2431,4.1041,3.5356,0.0502,-5.49,0.105,-1.6,-3.2,-4.349,-5.794,-7.172,-7.816,-8.348,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.2417,4.1527,3.5301,-0.0207,-5.612,0.146,-1.5,-3.101,-4.298,-5.826,-7.314,-7.908,-8.515,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.2407,4.1843,3.5263,-0.0677,-5.691,0.179,-1.427,-3.028,-4.258,-5.843,-7.407,-7.967,-8.625,-0.10342
1.0,0.019,178000000.0,8.25,4.3,4.238,4.2229,3.5221,-0.1235,-5.787,0.208,-1.35,-2.96,-4.221,-5.871,-7.52,-8.041,-8.756,-0.10341
1.0,0.019,178000000.0,8.25,4.3,4.2493,4.0814,3.5383,0.084,-5.433,0.085,-1.65,-3.25,-4.374,-5.78,-7.105,-7.773,-8.27,-0.10343
1.0,0.019,178000000.0,8.25,4.3,4.2605,3.5998,3.5856,0.7563,-4.229,0.265,-1.54,-3.08,-3.935,-4.759,-5.826,-6.724,-6.833,-0.10351
1.0,0.019,178000000.0,8.25,4.29,4.2579,2.9426,3.6428,1.6418,-2.586,0.556,-0.719,-1.99,-2.643,-3.222,-4.07,-4.738,-4.807,-0.10378
1.0,0.019,178000000.0,8.25,4.3,4.2613,3.4638,3.5977,0.9407,-3.89,0.423,-1.34,-2.86,-3.673,-4.412,-5.459,-6.32,-6.416,-0.10355
1.0,0.019,178000000.0,8.25,4.07,4.0611,2.7127,3.6541,1.8964,-2.012,0.819,-0.301,-1.5,-2.118,-2.666,-3.47,-4.094,-4.157,-0.11118
1.0,0.019,178000000.0,8.25,4.3,4.2365,4.2422,3.5199,-0.1515,-5.835,0.222,-1.32,-2.92,-4.203,-5.884,-7.576,-8.078,-8.821,-0.10341
1.0,0.019,178000000.0,8.25,4.08,4.0645,2.6547,3.661,1.9824,-1.867,0.81,-0.233,-1.4,-1.997,-2.53,-3.303,-3.906,-3.967,-0.11104
1.0,0.019,178000000.0,8.25,4.08,4.0699,2.601,3.6676,2.063,-1.732,0.802,-0.172,-1.3,-1.887,-2.407,-3.149,-3.731,-3.792,-0.11083
1.0,0.019,178000000.0,8.25,4.09,4.0792,2.5738,3.6763,2.1257,-1.665,0.693,-0.199,-1.29,-1.852,-2.353,-3.056,-3.609,-3.669,-0.11048
1.0,0.019,178000000.0,8.25,4.14,4.1214,2.661,3.6901,2.0983,-1.883,0.214,-0.557,-1.58,-2.113,-2.583,-3.235,-3.738,-3.793,-0.10887
1.0,0.019,178000000.0,8.25,4.19,4.168,2.741,3.6962,2.0478,-2.082,-0.098,-0.818,-1.82,-2.332,-2.789,-3.418,-3.899,-3.951,-0.10711
1.0,0.019,178000000.0,8.25,4.2,4.1814,2.7619,3.6971,2.032,-2.135,-0.166,-0.879,-1.87,-2.388,-2.842,-3.468,-3.945,-3.997,-0.10661
1.0,0.019,178000000.0,8.25,4.26,4.2351,2.7636,3.6758,1.9504,-2.139,0.26,-0.658,-1.76,-2.324,-2.827,-3.533,-4.085,-4.146,-0.10462
1.0,0.019,178000000.0,8.25,4.29,4.2558,2.8022,3.658,1.8426,-2.235,0.533,-0.562,-1.75,-2.357,-2.896,-3.683,-4.293,-4.356,-0.10387
1.0,0.019,178000000.0,8.25,4.29,4.2575,2.849,3.6514,1.7697,-2.353,0.566,-0.602,-1.83,-2.449,-3.004,-3.819,-4.452,-4.517,-0.1038
1.0,0.019,178000000.0,8.25,4.29,4.2578,2.883,3.648,1.7222,-2.437,0.567,-0.642,-1.88,-2.519,-3.083,-3.911,-4.558,-4.625,-0.10379
1.0,0.019,178000000.0,8.25,4.29,4.2581,2.9942,3.6383,1.5724,-2.715,0.547,-0.787,-2.08,-2.75,-3.341,-4.207,-4.894,-4.964,-0.10378
1.0,0.019,178000000.0,8.25,4.29,4.2597,3.0842,3.6301,1.4497,-2.941,0.549,-0.896,-2.24,-2.933,-3.546,-4.448,-5.168,-5.24,-0.10371
1.0,0.019,178000000.0,8.25,4.29,4.2602,3.1448,3.6249,1.3683,-3.092,0.551,-0.965,-2.34,-3.055,-3.683,-4.612,-5.354,-5.429,-0.10368
1.0,0.019,178000000.0,8.25,4.29,4.2606,3.1981,3.6203,1.2966,-3.225,0.549,-1.02,-2.43,-3.16,-3.802,-4.755,-5.518,-5.597,-0.10366
1.0,0.019,178000000.0,8.25,4.29,4.261,3.2662,3.6146,1.2059,-3.396,0.534,-1.1,-2.54,-3.294,-3.955,-4.936,-5.725,-5.809,-0.10363
1.0,0.019,178000000.0,8.25,4.29,4.2613,3.3272,3.6096,1.1247,-3.548,0.512,-1.17,-2.64,-3.412,-4.092,-5.097,-5.909,-5.997,-0.1036
1.0,0.019,178000000.0,8.25,4.29,4.2614,3.3978,3.6035,1.03,-3.724,0.483,-1.25,-2.75,-3.546,-4.249,-5.281,-6.124,-6.214,-0.10357
1.0,0.019,178000000.0,8.25,4.3,4.2609,3.5454,3.5907,0.8307,-4.093,0.329,-1.46,-2.99,-3.831,-4.62,-5.679,-6.561,-6.664,-0.10353
1.0,0.019,178000000.0,8.25,4.3,4.2348,4.2615,3.5178,-0.1795,-5.884,0.236,-1.28,-2.88,-4.185,-5.898,-7.632,-8.114,-8.887,-0.10341
1.0,0.019,178000000.0,8.25,4.3,3.6493,4.4912,3.4913,-0.5797,-6.458,0.266,-1.15,-2.76,-4.155,-6.234,-8.289,-8.748,-9.589,-0.10326
1.0,0.019,178000000.0,8.25,4.3,4.2311,4.3001,3.5135,-0.2355,-5.98,0.265,-1.2,-2.81,-4.148,-5.925,-7.744,-8.188,-9.018,-0.1034
1.0,0.019,178000000.0,8.25,4.3,3.3661,4.4863,3.4913,-0.6101,-6.446,0.279,-1.13,-2.75,-4.142,-6.222,-8.277,-8.737,-9.577,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.2973,4.485,3.4913,-0.6178,-6.442,0.282,-1.13,-2.74,-4.139,-6.218,-8.274,-8.733,-9.574,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.228,4.4836,3.4913,-0.6256,-6.439,0.286,-1.13,-2.74,-4.135,-6.215,-8.27,-8.73,-9.571,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.1386,4.4817,3.4913,-0.6358,-6.434,0.291,-1.12,-2.73,-4.13,-6.21,-8.265,-8.725,-9.566,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.0144,4.4787,3.4913,-0.6503,-6.427,0.298,-1.11,-2.73,-4.124,-6.203,-8.258,-8.717,-9.558,-0.10326
1.0,0.019,178000000.0,8.25,4.3,2.8056,4.4733,3.4914,-0.6757,-6.413,0.31,-1.1,-2.72,-4.111,-6.189,-8.244,-8.703,-9.544,-0.10326
1.0,0.019,178000000.0,8.25,4.3,2.5981,4.4674,3.4915,-0.7029,-6.398,0.323,-1.09,-2.7,-4.098,-6.175,-8.229,-8.688,-9.529,-0.10326
1.0,0.019,178000000.0,8.25,4.3,2.3889,4.4609,3.4915,-0.7325,-6.382,0.337,-1.08,-2.69,-4.084,-6.16,-8.213,-8.672,-9.513,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.4284,4.4875,3.4913,-0.6033,-6.449,0.276,-1.14,-2.75,-4.145,-6.224,-8.28,-8.739,-9.58,-0.10326
1.0,0.019,178000000.0,8.25,4.3,2.2002,4.4546,3.4916,-0.7616,-6.366,0.351,-1.06,-2.68,-4.07,-6.145,-8.196,-8.655,-9.496,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.9392,4.4449,3.4918,-0.8061,-6.342,0.372,-1.04,-2.65,-4.049,-6.121,-8.172,-8.631,-9.472,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.8113,4.4396,3.4918,-0.8302,-6.329,0.384,-1.03,-2.64,-4.037,-6.109,-8.158,-8.617,-9.458,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.6833,4.4339,3.4919,-0.856,-6.315,0.396,-1.02,-2.63,-4.024,-6.095,-8.144,-8.603,-9.444,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.5552,4.4278,3.492,-0.8839,-6.299,0.41,-1.0,-2.62,-4.011,-6.08,-8.128,-8.587,-9.428,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.427,4.4211,3.4921,-0.9142,-6.283,0.424,-0.988,-2.6,-4.0,-6.064,-8.111,-8.57,-9.411,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.2971,4.4136,3.4922,-0.9477,-6.264,0.44,-0.972,-2.59,-3.98,-6.047,-8.092,-8.551,-9.392,-0.10326
1.0,0.019,178000000.0,8.25,4.3,1.1685,4.4054,3.4924,-0.9844,-6.244,0.458,-0.955,-2.57,-3.962,-6.027,-8.071,-8.529,-9.371,-0.10326
1.0,0.019,178000000.0,8.25,4.3,0.9906,4.3963,3.4925,-1.0463,-6.221,0.478,-0.935,-2.55,-3.942,-6.005,-8.048,-8.506,-9.347,-0.10326
1.0,0.019,178000000.0,8.25,4.3,2.0684,4.4498,3.4917,-0.7834,-6.355,0.361,-1.05,-2.66,-4.06,-6.133,-8.184,-8.643,-9.484,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.4846,4.4885,3.4913,-0.5971,-6.451,0.273,-1.14,-2.75,-4.148,-6.227,-8.282,-8.742,-9.582,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.5402,4.4894,3.4913,-0.5911,-6.454,0.271,-1.14,-2.75,-4.15,-6.229,-8.284,-8.744,-9.585,-0.10326
1.0,0.019,178000000.0,8.25,4.3,3.595,4.4903,3.4913,-0.5853,-6.456,0.268,-1.14,-2.76,-4.153,-6.232,-8.287,-8.746,-9.587,-0.10326
1.0,0.019,178000000.0,8.25,4.3,4.2293,4.3157,3.5118,-0.2581,-6.019,0.275,-1.18,-2.79,-4.135,-5.938,-7.79,-8.22,-9.07,-0.1034
1.0,0.019,178000000.0,8.25,4.3,4.227,4.3332,3.5099,-0.2837,-6.063,0.272,-1.17,-2.79,-4.139,-5.968,-7.839,-8.272,-9.121,-0.1034
1.0,0.019,178000000.0,8.25,4.3,4.2246,4.3422,3.5088,-0.2973,-6.086,0.272,-1.17,-2.78,-4.14,-5.983,-7.865,-8.3,-9.148,-0.1034
1.0,0.019,178000000.0,8.25,4.3,4.2221,4.349,3.508,-0.3073,-6.102,0.271,-1.17,-2.78,-4.141,-5.995,-7.884,-8.32,-9.168,-0.1034
1.0,0.019,178000000.0,8.25,4.3,4.2196,4.3555,3.5073,-0.3171,-6.119,0.27,-1.17,-2.78,-4.143,-6.006,-7.903,-8.339,-9.187,-0.10339
1.0,0.019,178000000.0,8.25,4.3,4.217,4.3621,3.5066,-0.3268,-6.135,0.269,-1.17,-2.78,-4.144,-6.017,-7.921,-8.359,-9.207,-0.10339
1.0,0.019,178000000.0,8.25,4.3,4.2114,4.3693,3.5057,-0.3379,-6.153,0.268,-1.17,-2.78,-4.145,-6.03,-7.942,-8.381,-9.228,-0.10339
1.0,0.019,178000000.0,8.25,4.3,4.1935,4.3846,3.504,-0.362,-6.192,0.266,-1.17,-2.78,-4.148,-6.056,-7.985,-8.426,-9.273,-0.10337
1.0,0.019,178000000.0,8.25,4.3,4.1743,4.3996,3.5023,-0.3857,-6.229,0.264,-1.17,-2.78,-4.152,-6.082,-8.027,-8.471,-9.317,-0.10336
1.0,0.019,178000000.0,8.25,4.3,4.1536,4.4141,3.5007,-0.4088,-6.265,0.261,-1.17,-2.78,-4.155,-6.107,-8.068,-8.515,-9.36,-0.10335
1.0,0.019,178000000.0,8.25,4.3,4.1314,4.4281,3.4991,-0.4314,-6.3,0.259,-1.17,-2.78,-4.158,-6.131,-8.108,-8.557,-9.401,-0.10333
1.0,0.019,178000000.0,8.25,4.3,4.1074,4.4414,3.4977,-0.4532,-6.334,0.258,-1.17,-2.78,-4.16,-6.154,-8.146,-8.596,-9.44,-0.10332
